ID respondenta,Pocit,X,Y,Městský obvod,Komentář,Věk,Bydliště,Bydliště MOb,Pohlaví
t2t0imdq9,"Místo, kde se necítím dobře",18.260055,49.784045,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.260549,49.784513,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.257542,49.787642,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.25288,49.782107,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.250987,49.779482,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.254299,49.780703,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.252872,49.778746,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.246381,49.770088,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.304414,49.860051,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.268987,49.809486,Vítkovice, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.272527,49.807901,Vítkovice, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.168924,49.831772,Poruba, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.174509,49.826806,Poruba, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.158346,49.822494,Poruba, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.26701,49.814847,Vítkovice, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.270698,49.814665,Vítkovice, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.271197,49.811549,Vítkovice, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.318873,49.823636,Slezská Ostrava, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.265752,49.78558,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.265404,49.787557,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.268593,49.789925,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.269765,49.792042,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
t2t0imdq9,"Místo, kde se necítím dobře",18.238485,49.808635,Ostrava - Jih, ,45-54,v Ostravě,Ostrava - Jih,muž
he49nbf34,"Místo, kde se cítím dobře",18.250338,49.843809,Mariánské Hory a Hulváky, ,45-54,v Ostravě,Poruba,muž
he49nbf34,"Místo, které doporučím návštěvníkům",18.264408,49.857468,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,muž
he49nbf34,"Místo, které by se mělo rozvíjet",18.28172,49.857605,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,muž
he49nbf34,"Místo, které by se mělo rozvíjet",18.257362,49.834157,Mariánské Hory a Hulváky, ,45-54,v Ostravě,Poruba,muž
he49nbf34,"Místo, které by se mělo rozvíjet",18.297857,49.844666,Slezská Ostrava, ,45-54,v Ostravě,Poruba,muž
he49nbf34,"Místo, kde se necítím dobře",18.163125,49.832298,Poruba, ,45-54,v Ostravě,Poruba,muž
he49nbf34,"Místo, kde se necítím dobře",18.194012,49.834068,Třebovice, ,45-54,v Ostravě,Poruba,muž
he49nbf34,"Místo, kde se necítím dobře",18.180284,49.832962,Poruba, ,45-54,v Ostravě,Poruba,muž
l2bs1hkjh,"Místo, kde se cítím dobře",18.291721,49.844237,Moravská Ostrava a Přívoz,"Komenského sady jsou jedním z mála příjemných míst",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, kde se cítím dobře",18.288503,49.838674,Moravská Ostrava a Přívoz,"člověk má najednou pocit, že je opravdu ve městě. Navíc ve městě, o které se někdo stará.",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, kde se cítím dobře",18.289404,49.837498,Moravská Ostrava a Přívoz,"pěkně upravená, celistvá ulice",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, kde se cítím dobře",18.287559,49.832156,Moravská Ostrava a Přívoz,"Tady to žije, člověk se nemusí bát.",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které doporučím návštěvníkům",18.286808,49.828862,Moravská Ostrava a Přívoz,"zajímavé místo, ne jako všude",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které doporučím návštěvníkům",18.292494,49.835768,Moravská Ostrava a Přívoz,"nic moc, ale přece jen hlavní náměstí",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které doporučím návštěvníkům",18.297086,49.837194,Slezská Ostrava,"nábřeží, za které se nemusíme stydět",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které doporučím návštěvníkům",18.296378,49.836834,Moravská Ostrava a Přívoz, ,45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které doporučím návštěvníkům",18.320153,49.844085,Slezská Ostrava, ,45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které doporučím návštěvníkům",18.277345,49.819324,Vítkovice, ,45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které doporučím návštěvníkům",18.278289,49.821843,Moravská Ostrava a Přívoz, ,45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které doporučím návštěvníkům",18.282216,49.819407,Vítkovice, ,45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které doporučím návštěvníkům",18.299425,49.830661,Slezská Ostrava, ,45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které by se mělo rozvíjet",18.294747,49.834038,Moravská Ostrava a Přívoz,"podivné místo bez života, přitom se zjevným potenciálem",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které by se mělo rozvíjet",18.291314,49.833623,Moravská Ostrava a Přívoz,"divná periferie v samém centru",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které by se mělo rozvíjet",18.289404,49.8321,Moravská Ostrava a Přívoz,"něco s tím udělejte, aby to nebyla taková ostuda",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které by se mělo rozvíjet",18.275242,49.818382,Vítkovice,"zastávka u výkladní skříně města, kde se ale zametalo a uklízelo naposledy nikdy",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které by se mělo rozvíjet",18.209989,49.822882,Svinov,"Dočkáme se někdy důstojné brány do města, hodné 21.století? Místo kopřiv a hnusu třeba jezdích chodníků, abychom nemuseli na tramvaj kilometr pěšky?",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které by se mělo rozvíjet",18.288503,49.836266,Moravská Ostrava a Přívoz,"Mohlo by tady být krásné malé náměstí s lavičkami, místo toho tady máme parkoviště...",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které by se mělo rozvíjet",18.278289,49.831533,Moravská Ostrava a Přívoz, ,45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které by se mělo rozvíjet",18.297343,49.83837,Slezská Ostrava,"něco vymyslet, aby to vypadalo jako ve městě",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které by se mělo rozvíjet",18.268526,49.850657,Moravská Ostrava a Přívoz,"nezmršit místo nepovedeným projektem s podchody ještě víc než dnes",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které by se mělo rozvíjet",18.286421,49.831228,Moravská Ostrava a Přívoz,"opravit dlažbu a lépe uklízet",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které by se mělo rozvíjet",18.288889,49.833872,Moravská Ostrava a Přívoz,"vylepšit nějakým kvalitním uměleckým dílem, sochou nebo fontánou",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, které by se mělo rozvíjet",18.281572,49.837374,Moravská Ostrava a Přívoz,"kdy se z pole stane město?",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, kde se necítím dobře",18.291314,49.833194,Moravská Ostrava a Přívoz,"při čekání na tramvaj se člověk bojí, uprostřed bílého dne se zde pohybují divné existence",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, kde se necítím dobře",18.279018,49.831602,Moravská Ostrava a Přívoz, ,45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, kde se necítím dobře",18.258097,49.827284,Mariánské Hory a Hulváky, ,45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, kde se necítím dobře",18.243656,49.826024,Mariánské Hory a Hulváky,"prý přestupní terminál... z tramvaje zde vyskakujete přímo pod kola jedoucích aut a nikomu (radnici) to nevadí",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, kde se necítím dobře",18.24857,49.826758,Mariánské Hory a Hulváky,"atmosféra jak v Bronxu v 80. letech (teda co jsem četl :))",45-54,mimo kraj,,muž
l2bs1hkjh,"Místo, kde se necítím dobře",18.258591,49.825899,Mariánské Hory a Hulváky,"jen pro odvážné",45-54,mimo kraj,,muž
n9p9on8zd,"Místo, kde se cítím dobře",18.314606,49.839964,Slezská Ostrava,"Krásný výhled na Ostravu",45-54,v Ostravě,Ostrava - Jih,žena
n9p9on8zd,"Místo, které doporučím návštěvníkům",18.322818,49.847314,Slezská Ostrava,"Ostravská ZOO je skvělá.",45-54,v Ostravě,Ostrava - Jih,žena
n9p9on8zd,"Místo, které by se mělo rozvíjet",18.27337,49.851759,Moravská Ostrava a Přívoz,"Archiv města Ostravy – jeho okolí by mělo být lépe udržováno. Je to stoletá instituce a zasloužila by si uklizené, upravené a bezpečné prostředí.",45-54,v Ostravě,Ostrava - Jih,žena
n9p9on8zd,"Místo, kde se necítím dobře",18.267956,49.851275,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Ostrava - Jih,žena
wwggqu49e,"Místo, kde se cítím dobře",18.14479,49.837613,Krásné Pole,"Planetárium je skvělé, procházka blízkým okolím velmi pěkná.",65+,v Ostravě,Ostrava - Jih,muž
wwggqu49e,"Místo, které doporučím návštěvníkům",18.264361,49.867602,Petřkovice,"Zajímavé a pěkné místo.",65+,v Ostravě,Ostrava - Jih,muž
wwggqu49e,"Místo, které by se mělo rozvíjet",18.273023,49.850817,Moravská Ostrava a Přívoz,"Rozvíjet by se mělo okolí náměstí v Přívoze. Krásné domy, nádherný kostel, kousek dál voliéra s ptáčky, archiv, hasičské muzeum a všude kolem odpadky, rozházené hrací karty, chybějící odpadkové koše, propadlé chodníky (v dob�",65+,v Ostravě,Ostrava - Jih,muž
wwggqu49e,"Místo, kde se necítím dobře",18.26732,49.850723,Moravská Ostrava a Přívoz,"Hlavní nádraží-prostředí, které je nejlépe proběhnout a neotáčet se. Špatný pocit ve dne i večer, v noci raději vůbec.",65+,v Ostravě,Ostrava - Jih,muž
oizs3klda,"Místo, kde se cítím dobře",18.195205,49.836571,Třebovice,"Prijemne místo k relaxaci, pobytu s dětmi, prarodiči, citlivá úprava parku, zdařila rekonstrukce zus, kousek k řece, kousek k tramvaji, vlaku, autobusu, v blízkosti restaurace. Místo pořádání akce Trebovicky koláč",25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, kde se cítím dobře",18.182201,49.839186,Poruba,"Opecovavany rybník, který vypadá, stejně jako park za nim, v každém ročním období velmi hezky. Místo pro odpočinek, procházku, aktivity s dětmi. Perfektní lokalita k bydleni, funkční komunitní centrum s hřištěm a dětskými prvky, psi",25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, kde se cítím dobře",18.19499,49.859096,Martinov,"Ideální trasa/misto pro procházky s kočárkem či bez (z Poruby přes trebovice, až do Martinova), běžce, cyklisty mířící do Hlucina či dal. Trasu lemuje řeka, železniční trať, vede přes zahradkarskou osadu, pole, louku, les. Ostrava je",25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, kde se cítím dobře",18.280349,49.817607,Vítkovice,"Není co dodat. Diamant Ostravy. Gong povznesl kulturu na poedestal, skvělá kava v cokafe, Bolt k obdivu jak z venčí, tak zevnitř, srdcovka je i FAJNA dilna a vsazeni Color of Ostrava do tohoto arealu - skvěle!",25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, kde se cítím dobře",18.291893,49.843545,Moravská Ostrava a Přívoz,"Krásný čistý park, vyzývá k procházce, odpočinku, času stráveném s dětmi, běhu, bruslim. Dá se procházet i podél řeky, dojít až k hradu, zastavit se v Doku, posedět na lavicce u Lodenice, projet si celou část na sdíleném kole.",25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, kde se cítím dobře",18.144908,49.830038,Poruba,"Prijemna prochazka… či behacka, hezka spojovacka Poruby a krpoli :-)",25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, které doporučím návštěvníkům",18.279619,49.815558,Vítkovice,"Musíte vidět. Musíte zažít. Musíte ochutnat :-)",25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, které doporučím návštěvníkům",18.196149,49.836709,Třebovice,"Mnoho svých (zejména skeptickych) přátel jsem již vzala na procházku Zelenou Ostravou, abych jim ukázala, jak krasne je zde zit :-) Trasa kde chodím odpočívat, behat, tlačit kocar… z Poruby do Trebovic, kolem Trebovickeho mlýna podél řeky",25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, které doporučím návštěvníkům",18.17246,49.828682,Poruba,"Prochazka leninkou, proč ne :-) A zastávka do Co kafe, Sbírky, či na dobre sushi.",25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, které by se mělo rozvíjet",18.209324,49.845898,Hošťálkovice,"Krásná obec (obvod), začínají budovat vyžití pro děti, staví se nové dome, dá se krasne dojít, dobehnout z Poruby od trebovickeho mlýna… ale autem vůbec, je třeba objet celou Ostravu a přijet ze směru od Petrkovic, mateřská škola ve",25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, které by se mělo rozvíjet",18.314381,49.839394,Slezská Ostrava,"Ema by si zasloužila ,zutulnit’, vyuzit lesík vyčistit, vsadit do nej více relaxacnich mist, popr. ,zinteraktivnit’",25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, kde se necítím dobře",18.25902,49.832446,Mariánské Hory a Hulváky, ,25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, kde se necítím dobře",18.264942,49.856689,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, kde se necítím dobře",18.289533,49.796309,Slezská Ostrava, ,25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, kde se necítím dobře",18.285155,49.853452,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Poruba,žena
oizs3klda,"Místo, kde se necítím dobře",18.27889,49.830876,Moravská Ostrava a Přívoz,"Podchod a prostor u kaufiku, no hnůj a strach k tomu….",25-34,v Ostravě,Poruba,žena
vcqxp8ryz,"Místo, kde se cítím dobře",18.230202,49.816697,Nová Ves, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.172309,49.827402,Poruba, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.167138,49.826945,Poruba, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.180233,49.839069,Pustkovec, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.144962,49.83734,Krásné Pole, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.183038,49.832974,Poruba, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.142741,49.826484,Poruba, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.280209,49.774331,Hrabová, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.277946,49.787978,Ostrava - Jih, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.280649,49.81686,Vítkovice, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.299628,49.83046,Slezská Ostrava, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.29258,49.833794,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.294929,49.833061,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.290788,49.832655,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.295581,49.837356,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.292075,49.842909,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.291126,49.842982,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.322835,49.845816,Slezská Ostrava, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.314767,49.83973,Slezská Ostrava, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.138556,49.81857,mimo Ostravu, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.173801,49.82237,Poruba, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.170668,49.822488,Poruba, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.170207,49.821367,Poruba, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.269566,49.831422,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.291496,49.841617,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.293087,49.835085,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.287154,49.839149,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.27293,49.851405,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.283519,49.841201,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.288138,49.845186,Moravská Ostrava a Přívoz, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.304373,49.842857,Slezská Ostrava, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.262796,49.868228,Petřkovice, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.328709,49.820456,Radvanice a Bartovice, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.33822,49.81994,Radvanice a Bartovice, ,45-54,v Ostravě,Poruba,nechci odpovídat
vcqxp8ryz,"Místo, které doporučím návštěvníkům",18.259975,49.794032,Ostrava - Jih, ,45-54,v Ostravě,Poruba,nechci odpovídat
